Classical,Early DL,Physics DL,Adv DL
0.8568181778886327,3.5542284333333334,4.2472902333333336,4.951779433333333
0.814878180704781,4.042175133333333,5.127098,5.121847166666666
0.8022662726661256,4.589695833333333,5.613984599999999,7.046862133333332
0.7999536901933868,5.3292192,6.020849966666667,7.113866000000001
0.7987960923899736,5.770958266666667,7.093350566666667,8.625752799999999
0.7613768439770817,6.2510752,7.746434366666667,8.631507933333333
0.7787411995123081,7.871801533333333,9.370300433333334,9.862251333333331
0.7830123903643348,7.068780133333333,8.1897682,9.2545992
0.7761435481423217,6.975419433333333,8.525588,9.976844933333334
0.7838935171420189,7.154375366666667,8.517289333333332,9.119216533333333
0.8167100592941853,7.313117333333333,8.952819066666667,9.5988245
0.825100337612251,8.1626401,8.883328833333334,10.027352333333331
0.8104207018786571,8.731856333333333,9.853641666666666,11.001204666666666
0.800560781530951,8.474298566666667,9.646077666666669,11.364766666666668
0.8182209648651435,8.221016333333333,9.646372333333334,10.3052135
0.816963685866266,8.416328,9.942452333333334,11.376564
0.822896771596882,8.413913,9.295276,9.8996255
0.8484174083271331,7.913290333333333,10.79694,12.0554695
0.8346410598905479,8.317311,9.959657333333334,10.778492333333332
0.8231551436098511,8.553912799999999,9.845962,11.124131666666663
0.8449804751993867,8.385033433333334,8.804469333333335,10.370557
0.8305275344049651,8.084049233333333,8.880092666666668,10.317130333333331
0.8156117371070853,7.995547666666666,9.086630666666666,10.136722666666666
0.8247574771769184,8.219240533333334,8.537211333333333,10.603312666666667
0.8373741756625651,7.828622433333334,8.8905625,10.410253833333334
0.834712234783856,8.3020876,8.764511,9.634193433333335
0.8580296883385884,8.082660666666667,8.3651495,9.338
0.8569795677285522,7.022156466666668,7.863433400000001,8.910559166666667
0.8799423282690447,6.366899433333334,8.1829935,9.332115666666668
0.8181958212968636,6.6013166666666665,7.958127133333334,9.169860433333334
0.8258772589396043,5.6835201333333325,7.255711833333334,8.567515666666667
0.8127316213141597,6.037803333333334,6.982804533333334,8.687838999999999
0.8182629107151378,5.662347433333333,6.997640833333333,8.3236098
0.8174287570428294,5.6565155,7.479873866666668,8.310228766666667
0.8169331949941884,6.079585333333333,7.205192133333334,7.966359666666666
0.8090561720551527,6.2862951,7.309464566666667,7.7842344
1.1034308268775146,8.519426399999999,9.578838333333332,9.233574
0.9492103994206764,5.912814433333334,6.631996000000001,6.915469766666668
0.9966524960344758,6.0158683,6.7687847,7.207841133333335
1.034220814047832,6.3043751666666665,6.8727138,7.809294866666666
0.9007054855059916,8.7025685,9.528179333333334,9.9890475
0.9881206190459318,6.6039761,7.7451808,8.566619333333334
0.9102294978465388,6.944010333333334,7.8943059,9.274947833333334
0.8344464849254104,8.922817666666667,10.35168,10.503471666666664
0.8074656950602562,10.478695666666669,11.517891,11.003806333333332
0.8112514603140989,8.931079,10.740722333333332,11.505863333333332
0.7907355809263947,9.675163666666668,10.630812166666669,10.614223
0.793499308247018,8.321505666666667,9.454324,8.977249533333334
0.8112302178958369,7.250283433333333,8.752166333333333,8.812714999999999
0.7845544589506984,8.0998263,9.432170333333334,9.783963333333332
0.7814251130669666,6.2362621,7.042629533333334,7.8621165
0.7998182815144781,6.328167333333333,7.365840533333333,7.274789233333334
0.8085834266661435,5.656340666666668,6.229646566666666,7.055689966666667
0.8228404471033786,6.867357966666667,7.513981800000001,7.478341833333334
0.7996313879285603,9.008447333333333,9.544958,9.415240166666663
0.7988089261847108,8.067495633333333,8.996539,10.1288958
0.8934637299099758,6.521860966666668,7.3069806,8.8135562
0.8497939568253278,7.062932600000001,8.145580333333333,9.2128181
0.8411945059588417,8.078799000000002,8.962874166666667,9.193092666666669
0.7938353163333831,8.612176,9.605750333333336,9.516838333333334
0.9299383834568992,10.123560333333332,10.534417,10.484320666666669
0.8713100701340096,8.481102666666667,10.093008,10.184022333333331
0.7956880904588504,7.9722658,8.502426666666667,9.240248333333334
0.8033563324672993,7.2263446,7.798357333333333,7.964924433333333
0.813301771401511,5.6224598666666665,6.379824266666667,7.429736066666666
0.8330964312918795,6.0418011,6.354197933333334,7.184742166666666
0.8163536713869322,5.762892,6.167549566666668,6.9837242
0.8543350118224414,5.004151066666666,5.2602488,6.0359393
0.8251051347039416,4.191730066666667,4.682758666666667,7.851364533333332
0.7999957637254301,5.768470799999999,6.2518301,6.810205533333334
0.8294658850417976,5.487483,6.0223755,6.683319566666666
0.8085766998336975,6.746025333333333,7.716041433333333,7.410900066666668
1.0567885729989035,5.220815633333333,5.926514,6.5440771
0.9615353875965827,3.6800087,4.382442500000001,5.206194866666666
0.8277473677117747,4.072942466666667,4.887022766666667,5.3451125
0.7961663504190916,5.563733366666667,6.443866166666667,7.059329066666666
0.813509973554451,6.494402466666666,7.761274666666666,8.494405899999999
0.8147560180135857,6.223169333333334,7.523508666666667,7.953391133333334
0.8226700791860874,6.703098566666667,7.605482666666667,8.509241666666666
0.8208869768928754,5.7832665,7.4229194,8.468821133333334
0.7977542127724003,6.170424033333333,7.091037366666666,7.783818666666666
0.8021646598752284,5.674262800000001,6.801949666666666,7.691680333333333
0.840177524336473,6.079422999999999,6.780040666666667,7.0760272
0.8048996744125416,5.430987066666667,6.286478233333334,7.441543266666666
0.8462963342355975,5.320197733333333,6.056619566666666,6.603712533333333
0.8275705200424778,5.083116766666668,5.438180766666666,6.884261766666666
0.8299937777453187,5.053682233333333,5.6696458000000005,6.554929233333333
0.8025105371499835,5.250839966666667,5.972367733333333,6.619664566666667
0.8387851266484391,5.6431863333333325,6.502259700000001,6.932338233333333
0.8376894286213247,5.893052099999999,7.131129666666666,7.754991666666666
0.8282016023465708,6.3191243,6.987630266666667,8.856106333333333
0.8430444510758749,5.458190133333333,6.5125226666666665,6.883566666666667
0.8268743023060484,5.650125166666666,6.674376133333333,8.092415433333334
0.8343248663001454,6.3567168333333335,7.117782533333333,7.5817898
0.8198836851711185,6.066682033333333,6.964640233333333,7.320769833333333
0.8531234491653698,6.4329112,7.590273199999999,8.118568766666668
0.8583551388453216,6.214679799999999,7.602614,8.066928500000001
0.8279397680848749,6.286051099999999,7.200030166666667,8.480410533333334
0.8353260261564585,5.5767897,6.345123766666667,7.1724703666666665
0.842749752248273,5.3438848000000005,6.435648333333333,7.330726666666667
0.822611401769555,5.352012833333333,7.360863800000001,8.7221289
0.8717447234874323,5.870694566666667,7.218604133333333,7.974469
0.8627110782906073,6.3717608666666665,7.579693133333333,7.721695833333331
0.8351465908132195,6.982837666666666,8.162554333333333,9.566799566666669
0.8255584225253791,8.022803999999999,8.741463666666666,10.423692333333332
0.8344286070012178,8.672329133333333,9.870306666666666,10.696256666666663
0.8569756182098169,7.523474466666666,8.880737833333333,10.977245666666668
0.9038400472992992,5.5138226,5.946834566666666,6.6443157
0.8862230715281084,6.173919000000001,7.221786766666667,8.521417
0.891869198182734,5.940542933333333,7.0340473333333335,7.306682066666667
0.8637212634028882,5.415715033333334,6.003672033333333,6.571482433333333
0.858776831767177,5.533002066666666,6.374682933333333,7.401865999999999
0.8289192247572558,6.998853033333333,7.700454866666667,7.816469333333334
0.8331242861256646,6.017341933333334,6.784505566666667,7.352542833333334
0.8177177362885178,5.979140766666667,6.844313466666667,7.2205922
0.8232101070385047,6.3573457,7.1126260666666665,7.542413566666666
0.8006908303216074,7.0162655,8.129985233333334,7.923866566666667
0.8151405177070551,6.844738333333333,7.904450333333334,9.023055233333332
0.804791758811657,7.2789838,8.5283029,8.436437333333332
0.7617983331448658,7.890007666666666,8.997993666666666,9.709406566666669
0.7501689787760983,6.985739866666666,7.927568666666667,8.707031966666667
0.7995745376217654,8.202039266666667,8.685297666666667,9.149709
0.8045843843389378,7.7158047,9.162226333333331,9.920637
0.7657668252697314,8.126356999999999,9.453096333333333,10.54495
0.7757245711833004,8.1067309,8.710079666666667,9.854239766666666
0.7738345486036753,8.0540291,8.864291666666666,9.807802666666666
0.7981949247542302,6.883717066666667,7.776311,8.0459139
0.8161010042812761,7.820958966666666,9.607999666666666,9.738376666666667
0.7917342867459203,7.910766366666667,8.827152333333332,9.677187333333334
0.7864692622121382,8.375453433333334,8.904725999999998,9.867589666666667
0.7939362664850117,7.808426,8.221726166666668,8.961380666666665
0.8435141899373949,7.0645508,7.452177966666666,8.863070533333334
0.7620414964894074,8.180319533333334,8.597057,9.981628666666666
0.8228035613263073,7.983688233333335,9.115688,9.301462666666666
0.785713310878335,10.393869666666667,11.298201999999998,11.379009666666668
0.8173785493179476,10.117408333333332,10.782494333333332,11.364730333333334
0.7947678119570242,10.071227833333332,10.761044166666666,10.986422
0.8203457045218029,7.7246256666666655,8.3553099,8.4024076
0.8197501897343898,6.077481,6.681006333333333,8.049024000000001
0.8095781935108105,5.775240766666666,6.088610233333334,8.102319233333334
0.8065279735710374,7.353325566666666,7.984021566666667,8.686661
0.792125165811993,8.378222333333335,8.616145000000001,9.242486666666666
0.7840809809066235,8.700246666666667,9.216371333333331,10.324535666666668
0.7952460754337268,7.437346933333333,8.554104200000001,9.240247166666668
0.7962309793889367,6.692496866666667,7.289886633333331,8.065987966666667
0.7962415404154534,5.889537566666667,6.3407808333333335,7.4523118
0.7999717374435762,5.8117531,6.883807900000001,6.915236266666667
0.8298051558553047,5.931856766666667,6.3765768,7.013393533333333
0.7884573860754878,5.1952122,5.757643733333334,6.795775066666667
1.4403059324725678,4.8648209,5.018070266666666,5.108545133333333
0.9513372801009156,4.337751466666667,5.026671,6.987152900000001
0.9440604870804674,4.5178969,5.113147433333334,6.705020366666667
0.8620346213771022,5.347361266666667,5.7704318,7.743452666666667
0.8031621021893618,5.487356999999999,5.8869121333333325,7.626847000000001
0.7963000551253488,6.538668066666666,7.493379166666666,8.402179166666665
0.8106123806922304,7.4381133,9.268718333333332,9.69169
0.8076500900355844,7.709509866666667,9.825864333333334,10.291776
0.8023194889429878,7.787766466666667,8.620970666666667,9.025896666666666
0.76656625713136,6.894814966666668,8.955144333333331,9.118574333333331
0.7877283885420242,7.911729333333334,8.693143333333333,9.634364333333332
0.798228046099379,7.710439999999999,8.792704666666667,10.051654666666666
0.7958766347682754,8.305629366666667,9.735609000000002,11.273225333333334
0.7903262911752716,8.774263466666666,10.343508,11.485616333333333
0.7985472024358327,9.64477,10.824622,12.822167333333333
0.8023242155730282,8.485300833333334,9.953818666666669,10.555949666666663
0.7876811376273013,8.748459333333335,10.473031333333331,11.528422666666666
0.7562261391795185,8.994298833333334,10.044139333333334,11.479634
0.8128632283911142,8.562542,9.992868333333334,12.030299333333334
0.7795248130988499,9.055430666666666,9.720701333333333,11.259797
0.8160617206486327,9.772162833333333,10.768702,12.023137833333331
0.8309983067756285,9.6346525,10.295365333333336,11.9599355
0.8183384577785254,10.4389585,11.763628333333337,13.743375333333333
0.8152092123920847,10.126954333333332,10.802826,13.292421833333334
0.8046521705780073,11.263022666666666,11.243414166666668,12.711489333333333
0.8083927982064217,10.631771666666667,12.209402,13.154717333333332
0.8139960993176995,10.611119,12.309530333333337,12.819721333333334
0.8163037462715238,10.846805666666668,11.107299333333335,12.205724000000002
0.7981196751674783,8.337586566666666,10.818593666666668,10.915373333333331
0.814926140029114,9.028253666666666,9.154973666666663,10.908921333333334
0.8190342640079219,7.919408333333332,8.4789745,9.659307
0.8170375568415619,7.547531599999999,8.2135206,9.146546666666667
0.8279955529705031,8.0943482,10.189389333333333,10.385971666666666
0.8417671684233353,8.948442333333332,9.420185166666666,11.775054
0.8461816392719301,8.279436566666666,9.665346333333334,10.436680166666669
0.8216526342535281,8.091304133333333,9.360551666666666,10.397701666666666
0.8571097750463398,8.822654133333332,10.402624333333334,10.682424666666668
0.8613640313556551,7.7252689,9.661270333333334,10.326034333333332
1.2469265122024158,25.361964,30.95800133333334,25.68632
1.1192781430627006,13.518486333333334,15.482121666666666,13.453322666666669
