NMSE,PSNR,SSIM,HFEN,VIF,LPIPS,TIME
1.4996011333333332,20.52967551955021,0.4693915114414358,4.951779433333333,1.3071661,0.15064759055773416,0.24325140317281083
0.4196474366666667,19.772568856212846,0.4823651092404462,5.121847166666666,0.9855753333333334,0.15387340635061258,0.007404486338297466
0.3756913833333333,17.8948672341397,0.40261287792401673,7.046862133333332,0.8680678500000001,0.2281444122393926,0.0055878162384032995
0.25316523333333335,17.97115979825816,0.45719088975808275,7.113866000000001,0.6814545200000001,0.2676494022210439,0.005247751871744766
0.5971959933333333,14.423315828836158,0.3052596207639764,8.625752799999999,0.6148216166666667,0.3011154333750406,0.0053728421529134
0.33837611333333334,16.762385839054932,0.38689296441008575,8.631507933333333,0.79372377,0.26788370807965595,0.017165025075276633
0.9234460333333333,14.837387508803205,0.3701094153745561,9.862251333333333,0.5462948333333334,0.29926713307698566,0.004592816034952767
0.44363416,15.803321441652502,0.3772392061026375,9.2545992,0.6820588500000001,0.29296398162841797,0.0
1.13864291,13.065613473671746,0.31861371005920863,9.976844933333334,0.5419122766666666,0.3259269297122955,0.010551532109578399
0.25381552,17.261065560537997,0.4306543132872272,9.119216533333333,0.5152981466666667,0.3224717775980631,0.0053410530090332
0.22191127000000002,17.183105938832195,0.441640535202817,9.598824500000001,0.6017210466666666,0.2985586822032928,0.006965398788452134
0.14944190333333332,18.38538270317896,0.45123632073178,10.027352333333333,0.5753373533333334,0.34520965814590454,0.012226263682047498
0.20778632333333333,16.713744616658847,0.45191326065357407,11.001204666666666,0.52794188,0.37020934621493023,0.008493423461914002
0.20072242000000004,16.554465751705845,0.42534716941189377,11.364766666666668,0.5573597,0.3798608680566152,0.005294243494669566
0.20637679333333336,16.405687517298205,0.4410850821391806,10.305213499999999,0.5806133166666666,0.3643021285533905,0.013803561528523732
0.20034249,16.072506993827137,0.40640589737909566,11.376564,0.35791160333333333,0.41312506794929504,0.0081400076548258
0.18013839666666667,16.74664315049482,0.48628059585550715,9.8996255,0.6263351633333333,0.35011110703150433,0.008553584416707333
0.28289105666666664,15.513710987335687,0.43819960430630084,12.055469500000001,0.4808973666666667,0.4350494643052419,0.006796201070149734
0.2359131933333333,16.098270276935242,0.4739934991325863,10.778492333333332,0.5770583066666667,0.38156943519910175,0.008038441340128566
0.28695239666666666,15.851418945999106,0.4463233981708463,11.124131666666665,0.6262715,0.3847971459229787,0.007505257924397733
0.18129780866666664,18.07791578624492,0.48720363189626986,10.370557,0.6309493733333333,0.38170339663823444,0.005374749501546199
0.5366096,14.460800222877852,0.45919552271014696,10.317130333333333,0.5397965166666667,0.3926591674486796,0.009313344955444267
0.2752827966666667,16.000155611641933,0.4616196027522073,10.136722666666666,0.58825619,0.3835075894991557,0.006487449010213166
0.35152167666666667,15.498098989503637,0.4273256696191157,10.603312666666667,0.6363818266666667,0.4081000288327535,0.008206367492675734
0.6146060233333334,14.921537886682883,0.46018235789658074,10.410253833333334,0.5151832633333333,0.38336841265360516,0.005214293797810867
0.5886720333333334,14.080426528003278,0.4445899638452911,9.634193433333335,0.64948442,0.3526933292547862,0.004036347071329734
0.9112455533333333,13.317624609552203,0.4225187298613176,9.338,0.6396537333333333,0.38459086418151855,0.008371353149414033
0.22196880666666666,18.22638052111233,0.5092507827249373,8.910559166666667,0.7140131399999999,0.34685471653938293,0.006930669148762968
0.42951592666666666,15.21114536918292,0.4431081147277068,9.332115666666667,0.7872695766666666,0.37563230593999225,0.007868289947509733
0.9594735499999999,13.762674713168527,0.4304114209773489,9.169860433333334,0.8230912466666668,0.3655959367752075,0.0015474955240885333
0.38394257666666665,15.999051132988894,0.4702124014382938,8.567515666666667,0.5117213433333333,0.3669551412264506,0.005283355712890567
0.41937669333333333,15.89246187455722,0.4393092513618375,8.687838999999999,0.6888672566666667,0.3593619068463643,0.0040132999420166
0.5063948566666666,14.641693223068472,0.4212149049984873,8.3236098,0.7598062666666667,0.3621278504530588,0.006285746892293266
0.7655652316666667,15.094410168092756,0.4290741288323699,8.310228766666667,0.5151302513333333,0.38194159666697186,0.0034724871317545337
0.220874445,18.40857995974558,0.46086915853068167,7.9663596666666665,0.58739448,0.3456700990597407,0.005536715189615834
0.20967155333333334,17.310804783810983,0.4540865741924976,7.7842344,0.4924942633333333,0.32926571369171137,0.009160121281941701
0.3606003566666667,21.44547389674501,0.5517899457861194,9.233573999999999,1.9098120666666667,0.16010301808516184,0.005426247914632133
1.0424580666666667,19.199546179494174,0.5152898139899035,6.915469766666668,1.7036543000000002,0.188432236512502,0.008095105489095
0.8617079799999999,19.149480123729713,0.5359366466223415,7.207841133333335,1.7834541333333334,0.19669586916764573,0.005535046259562133
4.4591932666666665,13.995117848042723,0.4100502090784055,7.809294866666666,1.6894387333333336,0.2537285983562469,0.004145383834838833
0.34047713333333335,19.78093169223467,0.5320266822211568,9.9890475,1.2145778999999999,0.2527788231770198,0.005564928054809566
1.1125040533333335,17.25957353341759,0.44946545903874835,8.566619333333334,1.6429932333333335,0.25078516205151874,0.008930365244547501
3.6154126000000004,13.95614484692112,0.40580626532017244,9.274947833333334,1.5763910366666665,0.31599622468153626,0.006787538528442366
0.58711012,18.02818585801835,0.4957829388078638,10.503471666666664,1.2437475466666668,0.2616913616657257,0.0063947836558024
0.2519018866666667,19.67617958673368,0.535293370257209,11.003806333333332,0.8373490866666667,0.2899226248264313,0.006119966506957966
0.8711335199999999,16.397820033869227,0.47968843853453524,11.505863333333332,0.5143857166666667,0.3427753696839015,0.004794756571451801
0.28965400999999996,19.712208463322114,0.5089944034766448,10.614223,0.8645814333333334,0.28725023567676544,0.009236812591552667
0.31487054,20.730921016553374,0.559000569480021,8.977249533333334,0.8913159999999999,0.2666342953840891,0.005670150121053034
1.61803903,16.700343762895873,0.5060954492372812,8.812714999999999,0.9569152000000001,0.3135984142621358,0.009091218312581301
0.24823575,20.882269216278647,0.5191148470842551,9.783963333333332,0.7702015033333334,0.29731551309426624,0.0046471754709879335
0.7770980333333334,18.586068638705637,0.4871855137171916,7.8621165,1.3532621999999999,0.272593746582667,0.0019977092742919666
1.9236025833333334,17.33933293307334,0.4957901164964107,7.274789233333334,1.0221169,0.28814024726549786,0.005747954050699801
1.1424331833333332,18.251435472846815,0.49918942654615545,7.055689966666667,1.4016084333333332,0.2880118091901143,0.007382631301879866
1.9136886166666667,17.342699616818383,0.4877295447591246,7.478341833333334,1.11683468,0.30151847004890436,0.009459098180135066
0.34960109333333333,20.449488492083002,0.5210993078773289,9.415240166666665,1.154696,0.3177524010340373,0.006872971852620434
1.1514230333333335,15.44181491265613,0.43660425788991675,10.1288958,1.6211978,0.32713650663693744,0.006615082422892233
4.246433733333333,13.810210314291533,0.3907348441779798,8.8135562,1.3351629766666668,0.3416730463504791,0.004416863123575833
1.17021626,17.114931935316616,0.4628952907897547,9.2128181,1.35048475,0.2919332931439082,0.004489580790201767
0.5673233999999999,18.192945513174916,0.5003223081908218,9.193092666666667,1.1938170666666668,0.3176229000091553,0.0033605893452962003
0.6676779433333332,17.07223742596844,0.48782682801461563,9.516838333333334,1.0224384000000002,0.29687268535296124,0.007351875305175767
0.43183438999999996,17.8152412254455,0.48156886046892544,10.484320666666667,1.2113326666666666,0.2914842466513316,0.002821524937947567
2.3289085333333333,11.850703789486795,0.3945899924250214,10.184022333333333,1.4932977733333335,0.3532477219899495,0.008788824081420834
1.0753269933333334,15.921017280537484,0.4850807207360323,9.240248333333334,1.1221517333333333,0.3006899952888488,0.0031963189442952337
0.4247203933333334,19.7090132741063,0.5426516003480303,7.9649244333333336,1.2666264133333334,0.2803959647814432,0.003077665964762367
1.0203016866666668,18.630968609719986,0.5217291781774269,7.429736066666666,1.8238646333333335,0.2868102689584096,0.0045837561289469
0.67142182,19.324231445915697,0.5412290889974775,7.184742166666666,1.5670727999999998,0.276358703772227,0.010399977366129534
0.66110988,19.032746048606164,0.5430916351297571,6.9837242,1.4699822666666666,0.26676185429096216,0.0061506430308023675
1.8910681533333331,17.168922407883795,0.5285128754461882,6.0359393,1.7308401,0.26149737834930414,0.006927331288655567
1.9841764,16.85831558880515,0.44410742589417795,7.851364533333332,2.5321634333333334,0.29503317177295685,0.0051159858703612665
0.4278263766666666,19.741732820954784,0.5800778426979828,6.810205533333334,1.5442928666666667,0.2564193109671275,0.003610610961914033
2.4609583433333335,14.481295830463806,0.4845374459152791,6.683319566666666,1.5679131733333336,0.34612826506296795,0.007444540659586533
0.13783763000000002,22.85350368790249,0.6187001845929184,7.410900066666668,1.0311761333333334,0.27063262462615967,0.003306229909261033
0.6729584700000001,21.73352568263407,0.5675656492381066,6.5440771,1.3737780666666666,0.16334139804045353,0.006009737650553334
0.7116865333333333,21.077354412461485,0.45744782657405425,5.206194866666666,1.2696377833333334,0.16205580035845435,0.0034515857696533
1.4508072,16.028896701851313,0.2665397645572943,5.3451125,1.0595442666666666,0.18563234309355414,0.0063288211822509
0.7337939866666666,17.69604053998582,0.318151150642861,7.059329066666666,0.9049957733333333,0.22908704976240793,0.0028366247812906665
0.47885376333333335,17.781656133959903,0.34449719217328667,8.494405899999999,0.7350114,0.2531503786643346,0.005494356155395466
0.7313368666666666,16.488306275953544,0.29972712518139527,7.953391133333334,0.8196808633333333,0.2425085802872975,0.010121266047159799
0.6848870166666666,16.2084367926831,0.2973402203760908,8.509241666666666,0.6775265666666668,0.27003878851731616,0.0026618639628092004
0.5301999933333333,16.891449889513428,0.3098928844701754,8.468821133333334,0.79265708,0.3155228594938914,0.0035136540730794
0.7655096766666666,14.936058902549396,0.28589358984065943,7.783818666666666,0.7196186,0.3071303764979045,0.0071325302124022995
0.6833535999999999,15.984564966497352,0.3222118464921686,7.691680333333333,0.8400754633333333,0.32597752412160236,0.008364677429199168
0.5004459366666666,17.59272807920507,0.35981157969397454,7.0760271999999995,0.8340739466666666,0.30048467715581256,0.006878932317097967
2.2266472,12.700311722095677,0.3078702170001884,7.441543266666666,0.6535141866666666,0.3495954026778539,0.0055109659830729005
0.6749236200000001,17.441948653910867,0.378048373858851,6.603712533333333,0.8555012,0.31359060605367023,0.005657672882080067
2.9186367766666668,13.950794340796648,0.3457802171328723,6.884261766666666,0.8643770133333333,0.3590959707895915,0.005666017532348633
1.08068268,16.365570336452,0.3824448445638351,6.554929233333333,0.7316629366666666,0.3000185191631317,0.008732080459594666
0.66256727,17.32768479983132,0.43518646852427906,6.619664566666667,0.93269073,0.2876870433489481,0.0050392945607503
1.7895177333333334,13.456652029836642,0.3904468568752133,6.932338233333333,0.7449975566666667,0.3486219048500061,0.0022681554158528335
0.6973433333333334,15.971573298327362,0.41024891299703853,7.754991666666666,0.8210005466666667,0.35526251792907715,0.003398974736531567
0.8089822733333333,15.672056301764194,0.38685200451435237,8.856106333333333,0.9172791666666668,0.3687858084837596,0.008002599080403633
0.5781090600000001,17.37175287095128,0.4658399797422146,6.883566666666667,0.9292853233333332,0.33138182759284973,0.005197922388712533
0.7119536333333333,15.77114742184132,0.41683379934737075,8.092415433333334,0.9267681466666665,0.3464578489462535,0.005169073740641233
0.37036475666666663,17.723508509873408,0.47134733129460843,7.5817898,0.7355967966666667,0.3430630763371785,0.0033424695332845
0.33210141,17.591064026704558,0.4861944388739054,7.320769833333333,0.73390589,0.3138151168823242,0.005500872929890933
0.5574423000000001,15.261025697536907,0.4478268003611848,8.118568766666668,0.5379133033333334,0.35519909858703613,0.005401372909545867
0.29792124999999997,17.45713227355809,0.46454659906998597,8.066928500000001,0.77356679,0.39189671476682025,0.007075150807698533
1.1690849333333333,14.468161554009987,0.4449663269186092,8.480410533333334,0.6528412033333334,0.3890785127878189,0.003674507141113267
0.6484301566666666,16.188730209629203,0.45171063719593846,7.1724703666666665,0.7175649000000001,0.3317571431398392,0.003628094991048133
0.5078578699999999,16.748035822919306,0.4575439054031519,7.330726666666667,0.8481914466666667,0.3519306480884552,0.004497210184733066
0.48477509,16.874879046165784,0.4151258217453134,8.7221289,0.8312959533333334,0.34650976459185284,0.0033726692199707
0.40019019,17.167079752157864,0.46181416730395913,7.974469,0.86011588,0.317497377594312,0.00400177637736
1.18913828,13.726588421728598,0.40966230264315445,7.7216958333333325,0.6137285666666666,0.31967323025067645,0.006959120432535767
0.8217868500000001,13.273215854659446,0.39525929289513084,9.566799566666667,0.69320051,0.33601277073224384,0.0080153147379557
0.5198636633333333,15.333758544152339,0.4270496898287173,10.423692333333333,0.4321499066666667,0.352238451441129,0.006819168726603167
0.44112997,14.810244984493218,0.4185579476073338,10.696256666666665,0.5341005466666667,0.34209689497947693,0.011043707529703732
0.3058364633333333,15.516028717438195,0.3891771590120697,10.977245666666667,0.5506001399999999,0.3576700041691461,0.005601167678833
1.1673235766666668,18.104519557537472,0.48082960511988393,6.6443157,1.7568661333333333,0.1774107168118159,0.012375672658284466
0.5744064799999999,18.388933968182474,0.4616587750546863,8.521417,1.03019408,0.17557684083779646,0.005247672398885034
0.3090155333333333,20.582374093586232,0.5666117426202195,7.306682066666667,1.0306110233333334,0.17724158366521195,0.0026493867238362337
0.7088221966666666,19.168459259728493,0.524109841565512,6.571482433333333,1.7430589,0.20426587263743076,0.0034440358479817666
3.505235753333333,14.54758344844906,0.4003630905060973,7.401865999999999,1.0723997733333333,0.2996924966573715,0.0054808457692464
0.33489126666666663,19.964366670429058,0.5508506127678502,7.816469333333334,0.9667151766666665,0.22331401705741882,0.005063374837239567
0.57157408,18.62979940091331,0.4956802550576942,7.352542833333334,1.1750966466666666,0.2342206537723541,0.006052811940511033
0.5244080833333333,19.278476563137122,0.5328504553491754,7.2205922,1.2987226233333333,0.23166036605834953,0.0068667729695638
0.5283812233333333,17.274379497160606,0.5068656382356851,7.542413566666666,1.24735979,0.2723100831111272,0.0033369859059651664
0.2461895033333333,19.660350687988565,0.5323725277692463,7.923866566666667,0.7352628566666667,0.29043660561243684,0.006438652674357066
1.12219242,16.03895721470466,0.4647617052991486,9.023055233333332,0.5354847399999999,0.339375173052152,0.0033622582753499333
0.20210454666666666,20.585025904752783,0.5675424878316585,8.436437333333332,0.6305013333333332,0.2711728165547053,0.005372762680053667
